Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
405/647	12563.9	9763.3	12563.9	9763.3	15396.37109	86757.44531	303.04312	-29.25636	1.05577	6040.89551	88681.60938	145	1	-1	5	0	0	2307.74805	5.14454	12563.9	9763.3	12563.9	9763.3
405/647	37419.8	13557.5	37419.8	13557.5	3372.81128	18030.43555	295.16669	-88.23167	1.24898	4481.73877	23595.53125	145	1	-1	-2	0	0	479.60959	17.05660	37419.8	13557.5	37419.8	13557.5
405/647	6209.3	13758.7	6209.3	13758.7	2098.06421	5318.28125	203.25276	88.17468	1.01572	4565.21240	11965.68750	145	1	-1	-7	0	0	141.46628	26.88273	6209.3	13758.7	6209.3	13758.7
405/647	8961.8	16493.1	8961.8	16493.1	2015.25793	13492.35059	330.32294	-31.65271	1.10404	4697.93018	18272.74219	145	1	-1	-2	0	0	358.89653	28.10272	8961.8	16493.1	8961.8	16493.1
405/647	6944.4	17222.9	6944.4	17222.9	2404.42188	10941.88184	272.33340	62.52887	1.03447	4934.08740	17113.81250	145	1	-1	-2	0	0	291.05406	24.35693	6944.4	17222.9	6944.4	17222.9
405/647	10080.1	17636.5	10080.1	17636.5	6005.76709	156684.84375	330.09891	0.75948	1.14251	4802.18457	170379.56250	145	4	-1	8	0	0	4167.81684	5.33385	10080.1	17636.5	10080.1	17636.5
405/647	29431.9	18985.8	29431.9	18985.8	6175.35059	28623.50586	274.84689	-4.55861	1.16133	9977.77051	29991.73438	145	1	-1	6	0	0	761.38526	13.70046	29431.9	18985.8	29431.9	18985.8
405/647	20948.9	20204.7	20948.9	20204.7	2819.79492	15641.57715	300.67114	70.07646	1.03387	5240.88379	21368.90625	145	1	-1	-4	0	0	416.06595	21.51188	20948.9	20204.7	20948.9	20204.7
405/647	14993.6	24427.4	14993.6	24427.4	3935.53784	59118.02734	312.18387	-34.43634	1.11649	4649.28857	74290.38281	145	3	-1	7	0	0	1572.53953	10.20667	14993.6	24427.4	14993.6	24427.4
405/647	22333.9	24958.2	22333.9	24958.2	2166.11157	6599.95947	222.83861	83.90798	1.03208	17334.30078	9218.46875	145	1	-1	-3	0	0	175.55892	48.40902	22333.9	24958.2	22333.9	24958.2
405/647	28155.3	26660.7	28155.3	26660.7	5833.12354	35317.59375	237.72614	-88.12801	1.08582	5738.17334	41653.34375	145	2	-1	5	0	0	939.44799	9.21985	28155.3	26660.7	28155.3	26660.7
405/647	1685.7	27880.2	1685.7	27880.2	2020.01355	10761.64844	294.66089	64.62161	1.00526	4526.29785	17161.55469	145	1	-1	-6	0	0	286.25985	27.60482	1685.7	27880.2	1685.7	27880.2
405/647	24054.4	28227.8	24054.4	28227.8	8391.99707	62948.14453	349.63834	-49.48495	1.17222	8600.12012	64966.00000	145	1	-1	-4	0	0	1674.42064	9.70814	24054.4	28227.8	24054.4	28227.8
405/647	26574.1	29255.6	26574.1	29255.6	6265.24902	43693.56641	337.13187	52.87314	1.28886	5419.89990	45252.50000	145	1	-1	6	0	0	1162.24887	10.52473	26574.1	29255.6	26574.1	29255.6
405/647	33680.9	29356.3	33680.9	29356.3	8867.52832	52366.91406	310.23260	-71.10103	1.26555	5545.42236	53869.43750	145	1	-1	7	0	0	1392.95991	7.87128	33680.9	29356.3	33680.9	29356.3
405/647	24632.5	29434.0	24632.5	29434.0	2461.96411	13562.04492	299.62769	26.80951	1.14082	6120.89648	17029.59375	145	1	-1	-2	0	0	360.75039	26.19233	24632.5	29434.0	24632.5	29434.0
405/647	37450.1	29550.6	37450.1	29550.6	2965.63892	15995.50879	296.48322	-35.97538	1.06955	4460.08301	22327.92188	145	1	-1	-4	0	0	425.48053	19.15623	37450.1	29550.6	37450.1	29550.6
405/647	28223.8	30347.6	28223.8	30347.6	2031.54614	16070.05566	359.05054	50.20758	1.20521	4488.09814	19902.54688	145	1	-1	10	0	0	427.46348	27.30909	28223.8	30347.6	28223.8	30347.6
405/647	26762.1	5787.0	26762.1	5787.0	3919.63257	26953.34180	285.56195	-32.32312	1.21414	4739.18604	38742.70313	146	2	-1	9	0	0	716.95889	15.20781	26762.1	5787.0	26762.1	5787.0
405/647	4882.2	6088.9	4882.2	6088.9	2146.80420	13567.75781	320.93576	2.02121	1.19303	7425.71729	17441.06250	146	1	-1	-4	0	0	360.90236	32.60592	4882.2	6088.9	4882.2	6088.9
405/647	19446.8	7906.5	19446.8	7906.5	3501.59888	52181.05859	329.42206	-14.88224	1.12859	4661.74512	61691.72656	146	2	-1	-4	0	0	1388.01616	10.67606	19446.8	7906.5	19446.8	7906.5
405/647	19431.7	10162.5	19431.7	10162.5	2219.75537	81316.41406	342.26706	35.69443	1.14046	4740.05176	104529.85938	146	4	-1	-2	0	0	2163.01661	10.25565	19431.7	10162.5	19431.7	10162.5
405/647	23762.7	10880.0	23762.7	10880.0	2537.00854	15091.74121	311.36438	56.97805	1.03469	5062.50195	19555.45313	146	1	-1	-2	0	0	401.44032	23.38729	23762.7	10880.0	23762.7	10880.0
405/647	9193.5	15845.2	9193.5	15845.2	47218.12891	299670.81250	321.60892	-61.79707	1.02999	6205.01416	304419.62500	146	1	-1	-3	0	0	7971.24361	2.28352	9193.5	15845.2	9193.5	15845.2
405/647	27826.5	19009.2	27826.5	19009.2	2161.67212	11929.70020	299.90250	-48.61153	1.16859	10528.13477	15126.62500	146	1	-1	-3	0	0	317.33003	38.16021	27826.5	19009.2	27826.5	19009.2
405/647	35617.5	20571.7	35617.5	20571.7	2143.33545	7591.93457	240.26549	66.10803	1.29319	4519.77637	18607.59375	146	1	-1	-4	0	0	201.94546	26.15428	35617.5	20571.7	35617.5	20571.7
405/647	27797.2	20739.4	27797.2	20739.4	3161.66138	12713.27539	255.99487	61.43474	1.22762	11389.01563	13996.62500	146	1	-1	-2	0	0	338.17313	27.42095	27797.2	20739.4	27797.2	20739.4
405/647	5196.6	24140.7	5196.6	24140.7	4661.42871	40589.07813	293.34811	16.93009	1.23558	4486.43555	47226.21875	146	2	-1	10	0	0	1079.66948	10.71518	5196.6	24140.7	5196.6	24140.7
405/647	20580.0	25779.3	20580.0	25779.3	13062.12988	111011.51563	372.16647	-46.04887	1.09694	10466.81348	104730.65625	146	1	-1	5	0	0	2952.90632	7.07007	20580.0	25779.3	20580.0	25779.3
405/647	23732.8	28396.0	23732.8	28396.0	8029.37109	205652.00000	332.73120	17.36823	1.17124	7265.02881	215749.35938	146	5	-1	6	0	0	5470.34320	5.44991	23732.8	28396.0	23732.8	28396.0
405/647	21301.7	31129.2	21301.7	31129.2	2051.21167	14498.14551	339.39951	34.91048	1.01703	4475.31641	18309.09375	146	1	-1	6	0	0	385.65067	27.03790	21301.7	31129.2	21301.7	31129.2
405/647	21875.1	32211.1	21875.1	32211.1	2144.16724	6457.53613	221.54620	88.47027	1.17416	4512.70801	12124.29688	146	1	-1	-6	0	0	171.77046	26.16231	21875.1	32211.1	21875.1	32211.1
405/647	1198.0	32235.3	1198.0	32235.3	8221.79492	631867.56250	286.38263	15.68209	1.15794	4477.79053	694440.75000	146	16	-1	6	0	0	16807.67716	2.03163	1198.0	32235.3	1198.0	32235.3
405/647	25662.1	4159.3	25662.1	4159.3	6643.69238	58409.19531	277.56717	-16.56378	1.22562	4582.34277	67107.87500	147	2	-1	9	0	0	1553.68460	7.10656	25662.1	4159.3	25662.1	4159.3
405/647	7802.9	6908.6	7802.9	6908.6	9487.95410	84628.52344	381.26974	17.02402	1.07477	5342.56445	81016.89063	147	1	-1	5	0	0	2251.11872	7.30793	7802.9	6908.6	7802.9	6908.6
405/647	3610.2	8915.5	3610.2	8915.5	8811.17578	103425.25000	339.03915	67.74548	1.14163	5844.47949	105945.04688	147	2	-1	8	0	0	2751.11165	6.66959	3610.2	8915.5	3610.2	8915.5
405/647	12887.8	10755.6	12887.8	10755.6	4064.02026	34571.65625	372.34229	87.73399	1.20244	7181.78906	34481.28125	147	1	-1	-7	0	0	919.60606	17.49509	12887.8	10755.6	12887.8	10755.6
405/647	17073.1	12018.1	17073.1	12018.1	3971.26880	26500.76172	269.82080	59.89968	1.05646	5016.34766	38167.60938	147	2	-1	-4	0	0	704.92026	14.25768	17073.1	12018.1	17073.1	12018.1
405/647	31207.6	20022.9	31207.6	20022.9	2000.43677	8554.47461	263.99426	-16.43957	1.01714	7367.07617	13407.09375	147	1	-1	-2	0	0	227.54902	34.81970	31207.6	20022.9	31207.6	20022.9
405/647	20989.2	20267.3	20989.2	20267.3	2576.31323	11882.03418	274.16141	25.37653	1.17197	5328.54248	16608.43750	147	1	-1	-2	0	0	316.06211	23.61002	20989.2	20267.3	20989.2	20267.3
405/647	22254.4	25238.5	22254.4	25238.5	3425.97900	11288.28809	231.72983	-59.57281	1.16868	16859.44141	16086.96875	147	1	-1	-2	0	0	300.26846	30.50785	22254.4	25238.5	22254.4	25238.5
405/647	9911.0	26921.8	9911.0	26921.8	3589.21069	86226.68750	326.16428	45.13174	1.23374	4579.31738	110287.26563	147	4	-1	5	0	0	2293.62989	8.76117	9911.0	26921.8	9911.0	26921.8
405/647	26579.4	29278.4	26579.4	29278.4	6172.48193	58807.21484	394.04480	24.55705	1.29904	4558.62842	58385.28906	147	1	-1	6	0	0	1564.27191	9.96955	26579.4	29278.4	26579.4	29278.4
405/647	33653.6	29375.1	33653.6	29375.1	9940.07129	120562.51563	304.81699	-32.76981	1.07321	5788.51074	125912.48438	147	2	-1	6	0	0	3206.96292	4.87325	33653.6	29375.1	33653.6	29375.1
405/647	9224.6	815.2	9224.6	815.2	6235.03467	38128.85156	247.86366	45.05165	1.21211	4563.98828	44834.58594	148	2	-1	10	0	0	1014.22745	8.47595	9224.6	815.2	9224.6	815.2
405/647	29559.1	1713.7	29559.1	1713.7	2209.77466	10329.46191	276.01016	74.94495	1.17956	4664.86914	12393.27344	148	1	-1	-2	0	0	274.76369	25.72203	29559.1	1713.7	29559.1	1713.7
405/647	4197.7	4095.5	4197.7	4095.5	2339.77319	185639.90625	321.53336	-29.59163	1.09817	5105.03857	192438.12500	148	3	-1	-4	0	0	4938.02151	4.07536	4197.7	4095.5	4197.7	4095.5
405/647	19399.3	9592.2	19399.3	9592.2	3286.62402	18945.74219	306.50745	72.43406	1.14748	5291.83350	22921.15625	148	1	-1	-2	0	0	503.95674	18.72436	19399.3	9592.2	19399.3	9592.2
405/647	14903.7	9685.2	14903.7	9685.2	2087.34668	6373.33057	223.07257	-51.46494	1.05504	4695.68652	14076.83594	148	1	-1	-2	0	0	169.53059	27.30232	14903.7	9685.2	14903.7	9685.2
405/647	18008.9	9987.4	18008.9	9987.4	6426.51855	49651.53516	354.84503	55.65218	1.14326	5222.75732	48986.07031	148	1	-1	5	0	0	1320.73084	10.14043	18008.9	9987.4	18008.9	9987.4
405/647	15855.1	10788.2	15855.1	10788.2	11011.13965	74837.39063	271.84357	23.61310	1.27636	5632.39160	78884.40625	148	2	-1	7	0	0	1990.67459	5.97131	15855.1	10788.2	15855.1	10788.2
405/647	14274.1	13962.1	14274.1	13962.1	5999.72461	27051.56836	271.07584	-24.95589	1.26762	5613.99121	31227.21875	148	1	-1	10	0	0	719.57172	11.13211	14274.1	13962.1	14274.1	13962.1
405/647	28544.3	13877.5	28544.3	13877.5	2385.79370	6609.85010	212.49054	6.96118	1.08220	4873.92773	11456.80469	148	1	-1	8	0	0	175.82201	24.50063	28544.3	13877.5	28544.3	13877.5
405/647	1714.2	18531.1	1714.2	18531.1	3172.72559	30678.83203	319.95959	-66.48092	1.12686	4491.88770	39431.60938	148	2	-1	-5	0	0	816.05693	16.26148	1714.2	18531.1	1714.2	18531.1
405/647	21354.1	20722.5	21354.1	20722.5	2434.13745	7620.50781	225.88097	12.24937	1.02600	5621.35156	11409.21875	148	1	-1	5	0	0	202.70551	25.57302	21354.1	20722.5	21354.1	20722.5
405/647	28157.1	26635.1	28157.1	26635.1	2448.07031	38304.58984	365.67850	1.87073	1.08541	5212.67725	48530.13281	148	2	-1	-3	0	0	1018.90209	18.09976	28157.1	26635.1	28157.1	26635.1
405/647	27005.9	27754.1	27005.9	27754.1	2738.26172	7636.89600	213.19705	47.56172	1.25523	5592.26855	9609.28125	148	1	-1	-5	0	0	203.14143	22.86489	27005.9	27754.1	27005.9	27754.1
405/647	35212.9	29627.7	35212.9	29627.7	10551.83984	85592.18750	363.59106	22.64330	1.12728	4218.34326	87379.42188	148	1	-1	7	0	0	2276.75219	6.21575	35212.9	29627.7	35212.9	29627.7
405/647	5601.7	4879.7	5601.7	4879.7	3141.13086	11959.85938	249.10373	-29.97011	1.23750	7187.24316	18227.92188	149	1	-1	-2	0	0	318.13226	22.38728	5601.7	4879.7	5601.7	4879.7
405/647	5446.5	5773.8	5446.5	5773.8	2758.54688	38302.88281	305.18649	81.24651	1.01281	8372.83691	42339.15625	149	2	-1	-3	0	0	1018.85668	15.90760	5446.5	5773.8	5446.5	5773.8
405/647	22544.7	8733.7	22544.7	8733.7	9353.62695	62531.57031	330.08051	-7.01639	1.19758	4931.15918	63492.02344	149	1	-1	5	0	0	1663.33977	7.22120	22544.7	8733.7	22544.7	8733.7
405/647	31694.0	17850.9	31694.0	17850.9	5597.33643	23387.66211	260.95337	24.29958	1.16985	5978.39014	29677.25000	149	1	-1	10	0	0	622.11181	12.14720	31694.0	17850.9	31694.0	17850.9
405/647	31956.6	19805.5	31956.6	19805.5	6558.32275	33408.68359	288.13333	-62.25728	1.24915	7108.69141	34871.71875	149	1	-1	5	0	0	888.67098	11.26433	31956.6	19805.5	31956.6	19805.5
405/647	28710.2	20152.1	28710.2	20152.1	12749.46191	80244.50781	320.27420	54.52802	1.08784	13475.46582	79503.34375	149	1	-1	7	0	0	2134.50391	7.98372	28710.2	20152.1	28710.2	20152.1
405/647	36192.4	25909.4	36192.4	25909.4	2940.93286	17588.54688	312.19983	-78.33585	1.29531	4655.82129	23583.46875	149	1	-1	-7	0	0	467.85535	19.64749	36192.4	25909.4	36192.4	25909.4
405/647	7719.6	27332.3	7719.6	27332.3	2115.82617	8925.90039	262.20819	-7.78871	1.14137	4590.27881	14638.03125	149	1	-1	-3	0	0	237.42895	26.62310	7719.6	27332.3	7719.6	27332.3
405/647	26267.0	28493.4	26267.0	28493.4	12441.23145	76109.46094	315.75327	18.99695	1.09515	6322.33594	78070.59375	149	1	-1	5	0	0	2024.51166	6.19344	26267.0	28493.4	26267.0	28493.4
405/647	36215.6	29109.4	36215.6	29109.4	6859.25000	36492.37500	294.45773	68.40681	1.09107	4637.66895	41769.27344	149	1	-1	-2	0	0	970.69717	9.21100	36215.6	29109.4	36215.6	29109.4
405/647	26563.3	29260.5	26563.3	29260.5	9682.19336	101624.73438	343.35861	30.72195	1.08794	5399.42725	114811.64844	149	2	-1	-4	0	0	2703.21793	6.72114	26563.3	29260.5	26563.3	29260.5
405/647	25998.3	33641.6	25998.3	33641.6	8753.11133	103919.28125	317.43097	9.41673	1.16286	5517.24316	107301.85938	149	2	-1	-4	0	0	2764.25288	5.81242	25998.3	33641.6	25998.3	33641.6
405/647	39747.0	34375.2	39747.0	34375.2	4273.50830	15476.29688	242.94136	-67.40012	1.24292	4129.76758	14735.81250	149	1	-1	5	0	0	411.66950	13.39367	39747.0	34375.2	39747.0	34375.2
405/647	19515.0	7863.4	19515.0	7863.4	3582.70996	26396.40039	346.51877	90.00000	1.08646	4662.75928	28766.01563	150	1	-1	7	0	0	702.14425	16.37277	19515.0	7863.4	19515.0	7863.4
405/647	19361.2	9596.2	19361.2	9596.2	3388.44971	21869.45703	324.32373	-12.63500	1.01731	5308.29443	26417.64063	150	1	-1	-1	0	0	581.72756	18.21447	19361.2	9596.2	19361.2	9596.2
405/647	21933.1	10590.1	21933.1	10590.1	2294.29541	17234.93750	349.89716	38.44876	1.23966	5018.44043	20758.99219	150	1	-1	-2	0	0	458.44934	25.58875	21933.1	10590.1	21933.1	10590.1
405/647	29340.8	18981.2	29340.8	18981.2	3090.25903	15224.03516	283.35291	67.36925	1.27857	9243.05469	19485.62500	150	1	-1	-2	0	0	404.95934	25.43768	29340.8	18981.2	29340.8	18981.2
405/647	31257.4	19910.6	31257.4	19910.6	22184.01953	223624.81250	323.10843	5.35960	1.14190	8276.95898	220486.04688	150	2	-1	5	0	0	5948.42001	3.61358	31257.4	19910.6	31257.4	19910.6
405/647	29167.3	21084.1	29167.3	21084.1	3662.26660	21247.02148	307.49231	-65.51021	1.02545	11325.56250	22415.93750	150	1	-1	-2	0	0	565.17077	23.71270	29167.3	21084.1	29167.3	21084.1
405/647	8537.3	24698.9	8537.3	24698.9	2802.02710	18687.07031	329.68158	-21.17879	1.01288	4420.28223	29504.94531	150	1	-1	-2	0	0	497.07607	20.08601	8537.3	24698.9	8537.3	24698.9
405/647	21777.2	25770.5	21777.2	25770.5	6460.96826	57450.18750	288.49936	55.08429	1.20868	18108.34375	62217.81250	150	2	-1	-3	0	0	1528.17499	13.78887	21777.2	25770.5	21777.2	25770.5
405/647	23497.8	26810.2	23497.8	26810.2	28485.84570	212143.73438	348.38605	49.86209	1.03410	12893.58984	205017.25000	150	1	-1	5	0	0	5643.02333	3.93420	23497.8	26810.2	23497.8	26810.2
405/647	33713.8	29368.5	33713.8	29368.5	7928.63721	47336.79688	311.93234	-76.53178	1.26912	5330.20947	48415.76563	150	1	-1	8	0	0	1259.15880	8.53789	33713.8	29368.5	33713.8	29368.5
405/647	25664.9	4167.0	25664.9	4167.0	6636.47168	146953.48438	318.94250	64.20747	1.18304	4497.93555	164334.40625	151	4	-1	-5	0	0	3908.96268	5.18771	25664.9	4167.0	25664.9	4167.0
405/647	29548.9	6402.6	29548.9	6402.6	2110.91577	7160.91553	235.13054	89.99948	1.12020	4657.21924	11542.51563	151	1	-1	10	0	0	190.48035	26.89400	29548.9	6402.6	29548.9	6402.6
405/647	35346.9	9295.7	35346.9	9295.7	10778.88672	106881.89063	276.98566	3.58314	1.17316	4812.41748	122536.71094	151	3	-1	6	0	0	2843.05829	4.96325	35346.9	9295.7	35346.9	9295.7
405/647	14444.6	9590.6	14444.6	9590.6	5261.12012	43232.19922	365.95255	-30.44054	1.14089	5165.22119	42395.46875	151	1	-1	7	0	0	1149.97650	12.04795	14444.6	9590.6	14444.6	9590.6
405/647	13832.8	10508.3	13832.8	10508.3	12912.00000	93510.87500	343.55362	58.58854	1.09321	6848.66602	90778.34375	151	1	-1	5	0	0	2487.38928	6.15274	13832.8	10508.3	13832.8	10508.3
405/647	21173.1	13677.3	21173.1	13677.3	7968.60254	57311.48828	342.36551	4.89677	1.20085	5084.11426	57205.14063	151	1	-1	6	0	0	1524.48559	8.34345	21173.1	13677.3	21173.1	13677.3
405/647	18541.9	16151.0	18541.9	16151.0	2105.92017	11014.90039	291.96417	46.13478	1.05460	4866.67578	15226.10938	151	1	-1	-4	0	0	292.99635	27.41309	18541.9	16151.0	18541.9	16151.0
405/647	10085.7	17661.2	10085.7	17661.2	4592.10938	60784.97656	332.51352	-6.23047	1.18349	5075.66211	66880.89844	151	2	-1	7	0	0	1616.88038	9.78722	10085.7	17661.2	10085.7	17661.2
405/647	8413.5	24590.2	8413.5	24590.2	2371.99219	21282.14258	382.39420	90.00000	1.05376	4397.13818	27113.54688	151	1	-1	10	0	0	566.10499	23.37844	8413.5	24590.2	8413.5	24590.2
405/647	20657.5	25728.8	20657.5	25728.8	6963.95850	77917.43750	303.14804	48.60959	1.03541	11096.89063	84328.43750	151	2	-1	-2	0	0	2072.60384	9.12347	20657.5	25728.8	20657.5	25728.8
405/647	8992.6	26429.6	8992.6	26429.6	2085.59473	9080.10938	266.37338	0.00000	1.01451	4583.19971	12985.00781	151	1	-1	10	0	0	241.53091	26.96315	8992.6	26429.6	8992.6	26429.6
405/647	37290.1	27234.8	37290.1	27234.8	2034.42334	11343.61133	301.44995	26.29896	1.01501	4485.17236	15822.68750	151	1	-1	-3	0	0	301.74006	27.30285	37290.1	27234.8	37290.1	27234.8
405/647	24568.5	27436.9	24568.5	27436.9	4330.50830	27564.39258	322.08093	90.00000	1.00130	8065.70557	28486.35938	151	1	-1	8	0	0	733.21284	17.36234	24568.5	27436.9	24568.5	27436.9
405/647	33207.7	30129.4	33207.7	30129.4	4307.80420	27490.08789	322.49301	74.31367	1.27170	4410.48584	31323.85156	151	1	-1	5	0	0	731.23634	13.56105	33207.7	30129.4	33207.7	30129.4
405/647	18921.2	32772.5	18921.2	32772.5	2278.37427	52767.66797	290.41266	89.99988	1.10134	4499.04590	60295.69531	151	2	-1	9	0	0	1403.61997	8.33648	18921.2	32772.5	18921.2	32772.5
405/647	39768.1	34386.8	39768.1	34386.8	4555.92578	21445.56445	206.41380	-50.11821	1.18480	4428.32520	17963.75781	151	2	-1	-3	0	0	570.45201	10.14625	39768.1	34386.8	39768.1	34386.8
405/647	9155.6	803.3	9155.6	803.3	4720.26318	32856.52344	282.11707	-37.01522	1.17954	4437.50098	38965.94531	152	2	-1	10	0	0	873.98352	12.04898	9155.6	803.3	9155.6	803.3
405/647	5435.7	5782.6	5435.7	5782.6	4695.56250	20186.01367	264.69254	1.27974	1.10364	8547.65625	21366.59375	152	1	-1	5	0	0	536.94796	16.54721	5435.7	5782.6	5435.7	5782.6
405/647	26745.1	5790.6	26745.1	5790.6	3987.01489	36082.96094	256.81479	-35.56580	1.17793	4495.75146	58074.66406	152	3	-1	8	0	0	959.80676	11.09999	26745.1	5790.6	26745.1	5790.6
405/647	20915.6	8569.4	20915.6	8569.4	4664.59326	30977.44531	328.98505	-79.79174	1.01741	5133.94580	34894.35156	152	1	-1	-4	0	0	824.00005	13.40905	20915.6	8569.4	20915.6	8569.4
405/647	15211.3	8960.5	15211.3	8960.5	3168.94189	14180.72656	270.05505	53.34288	1.02156	4673.08887	22139.78125	152	1	-1	-2	0	0	377.20733	18.40464	15211.3	8960.5	15211.3	8960.5
405/647	19409.1	9505.4	19409.1	9505.4	6255.81641	37310.89063	311.77124	-24.32442	1.06519	5577.67969	39038.00000	152	1	-1	-6	0	0	992.46969	10.66971	19409.1	9505.4	19409.1	9505.4
405/647	1675.2	18542.4	1675.2	18542.4	5663.86035	36970.05859	326.15875	-4.65717	1.10234	4608.11719	39594.07031	152	1	-1	-4	0	0	983.40356	10.82172	1675.2	18542.4	1675.2	18542.4
405/647	29226.0	19975.8	29226.0	19975.8	5107.25293	23054.46680	271.23398	-62.46037	1.21088	12141.18262	24804.43750	152	1	-1	-2	0	0	613.24882	17.84047	29226.0	19975.8	29226.0	19975.8
405/647	28671.0	20172.3	28671.0	20172.3	6120.66846	35604.72656	307.90350	-51.81734	1.00911	12166.81543	35732.62500	152	1	-1	-2	0	0	947.08573	15.03339	28671.0	20172.3	28671.0	20172.3
405/647	29570.6	20411.0	29570.6	20411.0	4981.19336	71772.83594	353.72498	12.49259	1.03107	11584.86914	73376.53125	152	2	-1	-3	0	0	1909.15744	13.40592	29570.6	20411.0	29570.6	20411.0
405/647	9906.3	26949.6	9906.3	26949.6	5150.78125	153496.81250	302.65955	-26.14232	1.14020	4617.76807	205478.40625	152	8	-1	5	0	0	4083.01521	6.03659	9906.3	26949.6	9906.3	26949.6
405/647	35324.5	27686.1	35324.5	27686.1	12720.12695	65482.75391	289.65295	-10.69388	1.06776	5314.21484	67010.62500	152	1	-1	5	0	0	1741.84125	5.77610	35324.5	27686.1	35324.5	27686.1
405/647	26570.9	29257.6	26570.9	29257.6	4213.37988	99086.54688	303.01089	-19.94115	1.10047	5781.76172	109437.87500	152	3	-1	8	0	0	2635.70215	6.62027	26570.9	29257.6	26570.9	29257.6
405/647	682.6	2022.7	682.6	2022.7	2251.27148	7335.82324	230.44682	60.30843	1.11152	4541.04980	12164.75781	153	1	-1	-6	0	0	195.13290	25.04425	682.6	2022.7	682.6	2022.7
405/647	39608.0	5379.0	39608.0	5379.0	3122.41309	120493.36719	338.09915	-23.84583	1.16921	4544.14844	124966.56250	153	2	-1	6	0	0	3205.12357	5.33156	39608.0	5379.0	39608.0	5379.0
405/647	19496.6	7874.7	19496.6	7874.7	4555.36523	116416.32813	331.48102	-63.35394	1.09574	5034.19678	132484.31250	153	4	-1	5	0	0	3096.67433	7.13346	19496.6	7874.7	19496.6	7874.7
405/647	5694.8	9340.6	5694.8	9340.6	9994.47363	51653.87109	290.22293	8.17978	1.13520	7302.80566	52735.85938	153	1	-1	5	0	0	1373.99297	7.84939	5694.8	9340.6	5694.8	9340.6
405/647	14432.8	9594.4	14432.8	9594.4	14196.49023	62805.27734	268.51453	8.04037	1.10163	5904.86084	64995.48438	153	1	-1	5	0	0	1670.62038	5.47667	14432.8	9594.4	14432.8	9594.4
405/647	10530.5	10081.7	10530.5	10081.7	54703.30859	555348.31250	316.27515	3.26159	1.13808	6185.18555	552565.75000	153	2	-1	5	0	0	14772.26511	1.66189	10530.5	10081.7	10530.5	10081.7
405/647	23709.0	10943.8	23709.0	10943.8	2659.24731	16630.54492	319.25235	81.69132	1.11574	4845.38525	23757.36719	153	1	-1	-2	0	0	442.37249	21.94727	23709.0	10943.8	23709.0	10943.8
405/647	11110.5	11805.5	11110.5	11805.5	6071.13330	33862.81641	301.49969	-41.85032	1.10219	5553.03906	39184.03125	153	1	-1	6	0	0	900.75092	10.94458	11110.5	11805.5	11110.5	11805.5
405/647	17080.9	12040.3	17080.9	12040.3	3708.02686	86679.65625	312.75677	44.99894	1.11447	4610.41992	105682.99219	153	4	-1	-4	0	0	2305.67886	8.10153	17080.9	12040.3	17080.9	12040.3
405/647	14977.5	24477.9	14977.5	24477.9	2653.58740	55997.81641	298.83337	-58.52685	1.21896	4694.29932	70576.54688	153	3	-1	6	0	0	1489.54192	9.94629	14977.5	24477.9	14977.5	24477.9
405/647	24096.1	28040.7	24096.1	28040.7	8122.23877	57844.56250	340.68549	-32.09064	1.13366	8175.85107	58637.71875	153	1	-1	-8	0	0	1538.66536	9.80190	24096.1	28040.7	24096.1	28040.7
405/647	24985.4	29296.8	24985.4	29296.8	8012.98438	132723.84375	333.53027	-71.37874	1.18001	6439.80078	138103.95313	153	2	-1	8	0	0	3530.45424	5.41530	24985.4	29296.8	24985.4	29296.8
405/647	33222.7	30110.9	33222.7	30110.9	2158.21484	64349.85938	309.89206	53.20932	1.25567	4778.31201	76313.60156	153	3	-1	-2	0	0	1711.70626	9.42448	33222.7	30110.9	33222.7	30110.9
405/647	34075.4	32241.1	34075.4	32241.1	2196.42163	14211.23926	229.74001	-61.50799	1.09707	4653.80957	21850.52344	153	2	-1	-3	0	0	378.01896	18.33900	34075.4	32241.1	34075.4	32241.1
405/647	7586.5	8341.5	7586.5	8341.5	2073.66748	18354.68750	379.80804	44.52408	1.24713	7261.72412	18726.89063	154	1	-1	-2	0	0	488.23469	33.33997	7586.5	8341.5	7586.5	8341.5
405/647	19436.4	9520.1	19436.4	9520.1	5103.66455	86556.48438	350.03995	36.38646	1.18325	5040.01074	90423.45313	154	2	-1	7	0	0	2302.40248	7.79515	19436.4	9520.1	19436.4	9520.1
405/647	4020.7	10899.4	4020.7	10899.4	2242.91968	6322.59961	214.33900	2.74438	1.24030	4514.22559	9997.35938	154	1	-1	8	0	0	168.18115	25.10075	4020.7	10899.4	4020.7	10899.4
405/647	13660.6	11745.6	13660.6	11745.6	2101.15723	9242.32227	267.74509	64.93661	1.08994	6320.61621	19052.59375	154	1	-1	-2	0	0	245.84577	30.94510	13660.6	11745.6	13660.6	11745.6
405/647	21476.7	13757.5	21476.7	13757.5	6344.08936	37072.10938	308.60236	-87.62173	1.03795	5540.80957	39793.76563	154	1	-1	-3	0	0	986.11811	10.51405	21476.7	13757.5	21476.7	13757.5
